source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
11388;Issue;10305;Component;IssueComponent;
11389;Issue;10305;Component;IssueComponent;
11389;Issue;13324;Version;IssueFixVersion;
11391;Issue;10305;Component;IssueComponent;
11391;Issue;13324;Version;IssueFixVersion;
11392;Issue;10305;Component;IssueComponent;
11392;Issue;13324;Version;IssueFixVersion;
11393;Issue;10305;Component;IssueComponent;
11393;Issue;13324;Version;IssueFixVersion;
11394;Issue;10305;Component;IssueComponent;
11394;Issue;13324;Version;IssueFixVersion;
11395;Issue;10305;Component;IssueComponent;
11395;Issue;13324;Version;IssueFixVersion;
11396;Issue;10305;Component;IssueComponent;
11396;Issue;13324;Version;IssueFixVersion;
11397;Issue;10305;Component;IssueComponent;
11397;Issue;13324;Version;IssueFixVersion;
11398;Issue;10305;Component;IssueComponent;
11398;Issue;13324;Version;IssueFixVersion;
11399;Issue;10305;Component;IssueComponent;
11399;Issue;13324;Version;IssueFixVersion;
11400;Issue;10305;Component;IssueComponent;
11400;Issue;13324;Version;IssueFixVersion;
11400;Project;10000;NotificationScheme;ProjectScheme;
11400;Project;10400;ProjectCategory;ProjectCategory;
11400;Project;10501;FieldLayoutScheme;ProjectScheme;
11400;Project;11500;PermissionScheme;ProjectScheme;
11400;Project;11803;IssueTypeScreenScheme;ProjectScheme;
11400;Project;21404;WorkflowScheme;ProjectScheme;
11401;Issue;10309;Version;IssueFixVersion;
11402;Issue;10305;Component;IssueComponent;
11402;Issue;10306;Version;IssueFixVersion;
11402;Issue;10337;Component;IssueComponent;
11403;Issue;10305;Component;IssueComponent;
11403;Project;10000;NotificationScheme;ProjectScheme;
11403;Project;10600;ProjectCategory;ProjectCategory;
11403;Project;11303;IssueTypeScreenScheme;ProjectScheme;
11403;Project;11303;PermissionScheme;ProjectScheme;
11403;Project;11404;WorkflowScheme;ProjectScheme;
11405;Issue;11101;Version;IssueFixVersion;
11407;Issue;10336;Component;IssueComponent;
11408;Issue;10309;Version;IssueFixVersion;
11409;Issue;10309;Version;IssueFixVersion;
11410;Issue;10309;Version;IssueFixVersion;
11412;Issue;11405;Version;IssueFixVersion;
11413;Project;10000;NotificationScheme;ProjectScheme;
11413;Project;10400;ProjectCategory;ProjectCategory;
11413;Project;10501;FieldLayoutScheme;ProjectScheme;
11413;Project;11500;PermissionScheme;ProjectScheme;
11413;Project;11803;IssueTypeScreenScheme;ProjectScheme;
11413;Project;14902;WorkflowScheme;ProjectScheme;
11415;Issue;13325;Version;IssueFixVersion;
11416;Issue;13325;Version;IssueFixVersion;
11417;Issue;13325;Version;IssueFixVersion;
11418;Issue;11405;Version;IssueFixVersion;
11419;Issue;11604;Version;IssueFixVersion;
11420;Issue;10310;Version;IssueFixVersion;
11421;Issue;10310;Version;IssueFixVersion;
11422;Issue;10310;Version;IssueFixVersion;
11424;Issue;10309;Version;IssueVersion;
11424;Issue;11405;Version;IssueFixVersion;
11425;Issue;10311;Version;IssueFixVersion;
11428;Issue;10309;Version;IssueFixVersion;
11429;Issue;10309;Version;IssueFixVersion;
11430;Issue;11405;Version;IssueFixVersion;
11431;Issue;11405;Version;IssueFixVersion;
11433;Issue;10309;Version;IssueVersion;
11433;Issue;11405;Version;IssueFixVersion;
11434;Issue;10311;Version;IssueFixVersion;
11435;Issue;11604;Version;IssueFixVersion;
11436;Issue;10311;Version;IssueFixVersion;
11437;Issue;11604;Version;IssueFixVersion;
11438;Issue;13325;Version;IssueFixVersion;
11439;Issue;11604;Version;IssueFixVersion;
11441;Issue;11604;Version;IssueFixVersion;
11442;Issue;10309;Version;IssueFixVersion;
11443;Issue;10310;Version;IssueFixVersion;
11445;Issue;10305;Component;IssueComponent;
11445;Issue;10306;Version;IssueFixVersion;
11446;Issue;10309;Version;IssueFixVersion;
11446;Issue;10309;Version;IssueVersion;
11447;Issue;10309;Version;IssueFixVersion;
11459;Issue;10305;Component;IssueComponent;
11459;Issue;10306;Version;IssueFixVersion;
11462;Issue;11406;Version;IssueFixVersion;
11463;Issue;10331;Component;IssueComponent;
11464;Issue;11406;Version;IssueFixVersion;
11475;Issue;10310;Version;IssueFixVersion;
11479;Issue;10306;Version;IssueFixVersion;
11479;Issue;10335;Component;IssueComponent;
11480;Issue;10306;Version;IssueFixVersion;
11481;Issue;10306;Version;IssueFixVersion;
11482;Issue;10305;Component;IssueComponent;
11482;Issue;10306;Version;IssueFixVersion;
11483;Issue;10306;Version;IssueFixVersion;
11484;Issue;10305;Component;IssueComponent;
11484;Issue;13324;Version;IssueFixVersion;
11485;Issue;10306;Version;IssueFixVersion;
11486;Issue;10306;Version;IssueFixVersion;
11487;Issue;10306;Version;IssueFixVersion;
11488;Issue;10305;Component;IssueComponent;
11488;Issue;10306;Version;IssueFixVersion;
11489;Issue;10305;Component;IssueComponent;
11489;Issue;10306;Version;IssueFixVersion;
11490;Issue;10305;Component;IssueComponent;
11490;Issue;10306;Version;IssueFixVersion;
11491;Issue;10306;Version;IssueFixVersion;
11500;Issue;11405;Version;IssueFixVersion;
11501;Issue;13325;Version;IssueFixVersion;
11502;Issue;10309;Version;IssueVersion;
11502;Issue;11405;Version;IssueFixVersion;
11503;Issue;11405;Version;IssueFixVersion;
11503;Project;10000;NotificationScheme;ProjectScheme;
11503;Project;10000;PermissionScheme;ProjectScheme;
11503;Project;10602;ProjectCategory;ProjectCategory;
11503;Project;11402;IssueTypeScreenScheme;ProjectScheme;
11503;Project;11505;WorkflowScheme;ProjectScheme;
11504;Issue;11405;Version;IssueFixVersion;
11505;Issue;11405;Version;IssueFixVersion;
11506;Issue;10309;Version;IssueFixVersion;
11509;Issue;11406;Version;IssueFixVersion;
11510;Issue;11406;Version;IssueFixVersion;
11511;Issue;11406;Version;IssueFixVersion;
11519;Issue;11406;Version;IssueFixVersion;
11520;Issue;11406;Version;IssueFixVersion;
11521;Issue;11406;Version;IssueFixVersion;
11522;Issue;11406;Version;IssueFixVersion;
11523;Issue;11406;Version;IssueFixVersion;
11524;Issue;11406;Version;IssueFixVersion;
11525;Issue;11406;Version;IssueFixVersion;
11526;Issue;11406;Version;IssueFixVersion;
11527;Issue;11406;Version;IssueFixVersion;
11528;Issue;11406;Version;IssueFixVersion;
11529;Issue;11406;Version;IssueFixVersion;
11530;Issue;11406;Version;IssueFixVersion;
11531;Issue;11406;Version;IssueFixVersion;
11532;Issue;11406;Version;IssueFixVersion;
11533;Issue;11406;Version;IssueFixVersion;
11534;Issue;11406;Version;IssueFixVersion;
11535;Issue;11406;Version;IssueFixVersion;
11536;Issue;11406;Version;IssueFixVersion;
11537;Issue;11406;Version;IssueFixVersion;
11538;Issue;11406;Version;IssueFixVersion;
11540;Issue;11604;Version;IssueFixVersion;
11541;Issue;10306;Version;IssueFixVersion;
11542;Issue;10306;Version;IssueFixVersion;
11543;Issue;10306;Version;IssueFixVersion;
11544;Issue;10306;Version;IssueFixVersion;
11545;Issue;10306;Version;IssueFixVersion;
11546;Issue;10306;Version;IssueFixVersion;
11547;Issue;10306;Version;IssueFixVersion;
11548;Issue;10306;Version;IssueFixVersion;
11549;Issue;10306;Version;IssueFixVersion;
11550;Issue;10306;Version;IssueFixVersion;
11553;Issue;10306;Version;IssueFixVersion;
11554;Issue;10306;Version;IssueFixVersion;
11555;Issue;10306;Version;IssueFixVersion;
11556;Issue;10306;Version;IssueFixVersion;
11557;Issue;10306;Version;IssueFixVersion;
11602;Project;10000;NotificationScheme;ProjectScheme;
11602;Project;10000;PermissionScheme;ProjectScheme;
11602;Project;10602;ProjectCategory;ProjectCategory;
11602;Project;11502;IssueTypeScreenScheme;ProjectScheme;
11602;Project;11602;WorkflowScheme;ProjectScheme;
11604;Project;10000;NotificationScheme;ProjectScheme;
11604;Project;10400;ProjectCategory;ProjectCategory;
11604;Project;10501;FieldLayoutScheme;ProjectScheme;
11604;Project;11500;PermissionScheme;ProjectScheme;
11604;Project;11803;IssueTypeScreenScheme;ProjectScheme;
11604;Project;21404;WorkflowScheme;ProjectScheme;
11689;Issue;10306;Version;IssueFixVersion;
11700;Project;10000;NotificationScheme;ProjectScheme;
11700;Project;10400;ProjectCategory;ProjectCategory;
11700;Project;10500;FieldLayoutScheme;ProjectScheme;
11700;Project;11300;PermissionScheme;ProjectScheme;
11700;Project;11801;IssueTypeScreenScheme;ProjectScheme;
11700;Project;21400;WorkflowScheme;ProjectScheme;
11800;Project;10400;NotificationScheme;ProjectScheme;
11800;Project;10502;FieldLayoutScheme;ProjectScheme;
11800;Project;10600;ProjectCategory;ProjectCategory;
11800;Project;11303;PermissionScheme;ProjectScheme;
11800;Project;11700;IssueTypeScreenScheme;ProjectScheme;
11800;Project;11800;WorkflowScheme;ProjectScheme;
11821;Issue;10306;Version;IssueFixVersion;
11822;Issue;10306;Version;IssueFixVersion;
11823;Issue;10306;Version;IssueFixVersion;
11824;Issue;10306;Version;IssueFixVersion;
11825;Issue;10306;Version;IssueFixVersion;
11826;Issue;10306;Version;IssueFixVersion;
11827;Issue;10305;Component;IssueComponent;
11827;Issue;10306;Version;IssueFixVersion;
11829;Issue;10305;Component;IssueComponent;
11829;Issue;10306;Version;IssueFixVersion;
11830;Issue;10305;Component;IssueComponent;
11830;Issue;10306;Version;IssueFixVersion;
11831;Issue;10305;Component;IssueComponent;
11831;Issue;10306;Version;IssueFixVersion;
11832;Issue;10305;Component;IssueComponent;
11832;Issue;10306;Version;IssueFixVersion;
11833;Issue;10305;Component;IssueComponent;
11833;Issue;10306;Version;IssueFixVersion;
11834;Issue;10305;Component;IssueComponent;
11834;Issue;10306;Version;IssueFixVersion;
11835;Issue;10305;Component;IssueComponent;
11835;Issue;10306;Version;IssueFixVersion;
11836;Issue;10305;Component;IssueComponent;
11836;Issue;10306;Version;IssueFixVersion;
11841;Issue;10305;Component;IssueComponent;
11841;Issue;10306;Version;IssueFixVersion;
11900;Project;10300;ProjectCategory;ProjectCategory;
11900;Project;10500;NotificationScheme;ProjectScheme;
11900;Project;12300;PermissionScheme;ProjectScheme;
11900;Project;13001;FieldLayoutScheme;ProjectScheme;
11900;Project;15900;IssueTypeScreenScheme;ProjectScheme;
11900;Project;21401;WorkflowScheme;ProjectScheme;
11902;Project;10300;ProjectCategory;ProjectCategory;
11902;Project;11500;NotificationScheme;ProjectScheme;
11902;Project;13502;FieldLayoutScheme;ProjectScheme;
11902;Project;14600;PermissionScheme;ProjectScheme;
11902;Project;20700;IssueTypeScreenScheme;ProjectScheme;
11902;Project;21501;WorkflowScheme;ProjectScheme;
11904;Project;10500;FieldLayoutScheme;ProjectScheme;
11904;Project;10500;NotificationScheme;ProjectScheme;
11904;Project;10600;ProjectCategory;ProjectCategory;
11904;Project;11300;PermissionScheme;ProjectScheme;
11904;Project;11801;IssueTypeScreenScheme;ProjectScheme;
11904;Project;21400;WorkflowScheme;ProjectScheme;
11905;Project;10000;NotificationScheme;ProjectScheme;
11905;Project;10501;FieldLayoutScheme;ProjectScheme;
11905;Project;10600;ProjectCategory;ProjectCategory;
11905;Project;11500;PermissionScheme;ProjectScheme;
11905;Project;11803;IssueTypeScreenScheme;ProjectScheme;
11905;Project;21404;WorkflowScheme;ProjectScheme;
12200;Project;10000;NotificationScheme;ProjectScheme;
12200;Project;10601;ProjectCategory;ProjectCategory;
12200;Project;11100;PermissionScheme;ProjectScheme;
12200;Project;12102;IssueTypeScreenScheme;ProjectScheme;
12200;Project;12202;WorkflowScheme;ProjectScheme;
12203;Project;10400;ProjectCategory;ProjectCategory;
12203;Project;10500;FieldLayoutScheme;ProjectScheme;
12203;Project;10500;NotificationScheme;ProjectScheme;
12203;Project;11300;PermissionScheme;ProjectScheme;
12203;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12203;Project;21400;WorkflowScheme;ProjectScheme;
12204;Project;10400;ProjectCategory;ProjectCategory;
12204;Project;10500;FieldLayoutScheme;ProjectScheme;
12204;Project;10500;NotificationScheme;ProjectScheme;
12204;Project;11300;PermissionScheme;ProjectScheme;
12204;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12204;Project;21400;WorkflowScheme;ProjectScheme;
12207;Project;10400;ProjectCategory;ProjectCategory;
12207;Project;10500;FieldLayoutScheme;ProjectScheme;
12207;Project;10500;NotificationScheme;ProjectScheme;
12207;Project;11300;PermissionScheme;ProjectScheme;
12207;Project;15900;IssueTypeScreenScheme;ProjectScheme;
12207;Project;21400;WorkflowScheme;ProjectScheme;
12208;Project;10301;ProjectCategory;ProjectCategory;
12208;Project;11500;NotificationScheme;ProjectScheme;
12208;Project;13502;FieldLayoutScheme;ProjectScheme;
12208;Project;14700;PermissionScheme;ProjectScheme;
12208;Project;20700;IssueTypeScreenScheme;ProjectScheme;
12208;Project;21501;WorkflowScheme;ProjectScheme;
12209;Project;10400;ProjectCategory;ProjectCategory;
12209;Project;10500;FieldLayoutScheme;ProjectScheme;
12209;Project;10500;NotificationScheme;ProjectScheme;
12209;Project;11300;PermissionScheme;ProjectScheme;
12209;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12209;Project;21400;WorkflowScheme;ProjectScheme;
12210;Project;10400;ProjectCategory;ProjectCategory;
12210;Project;10500;NotificationScheme;ProjectScheme;
12210;Project;10700;FieldLayoutScheme;ProjectScheme;
12210;Project;11300;PermissionScheme;ProjectScheme;
12210;Project;12300;IssueTypeScreenScheme;ProjectScheme;
12210;Project;21402;WorkflowScheme;ProjectScheme;
12211;Project;10400;ProjectCategory;ProjectCategory;
12211;Project;10500;FieldLayoutScheme;ProjectScheme;
12211;Project;10500;NotificationScheme;ProjectScheme;
12211;Project;11300;PermissionScheme;ProjectScheme;
12211;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12211;Project;21400;WorkflowScheme;ProjectScheme;
12212;Project;10400;ProjectCategory;ProjectCategory;
12212;Project;10500;FieldLayoutScheme;ProjectScheme;
12212;Project;10500;NotificationScheme;ProjectScheme;
12212;Project;11300;PermissionScheme;ProjectScheme;
12212;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12212;Project;21400;WorkflowScheme;ProjectScheme;
12213;Project;10301;ProjectCategory;ProjectCategory;
12213;Project;11500;NotificationScheme;ProjectScheme;
12213;Project;13502;FieldLayoutScheme;ProjectScheme;
12213;Project;14600;PermissionScheme;ProjectScheme;
12213;Project;20700;IssueTypeScreenScheme;ProjectScheme;
12213;Project;21501;WorkflowScheme;ProjectScheme;
12214;Project;10301;ProjectCategory;ProjectCategory;
12214;Project;11500;NotificationScheme;ProjectScheme;
12214;Project;13502;FieldLayoutScheme;ProjectScheme;
12214;Project;14600;PermissionScheme;ProjectScheme;
12214;Project;20700;IssueTypeScreenScheme;ProjectScheme;
12214;Project;21501;WorkflowScheme;ProjectScheme;
12215;Project;10400;ProjectCategory;ProjectCategory;
12215;Project;10500;FieldLayoutScheme;ProjectScheme;
12215;Project;10500;NotificationScheme;ProjectScheme;
12215;Project;11300;PermissionScheme;ProjectScheme;
12215;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12215;Project;21400;WorkflowScheme;ProjectScheme;
12216;Project;10400;ProjectCategory;ProjectCategory;
12216;Project;10500;FieldLayoutScheme;ProjectScheme;
12216;Project;10500;NotificationScheme;ProjectScheme;
12216;Project;11300;PermissionScheme;ProjectScheme;
12216;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12216;Project;21400;WorkflowScheme;ProjectScheme;
12217;Project;10400;ProjectCategory;ProjectCategory;
12217;Project;10500;FieldLayoutScheme;ProjectScheme;
12217;Project;10500;NotificationScheme;ProjectScheme;
12217;Project;11300;PermissionScheme;ProjectScheme;
12217;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12217;Project;21400;WorkflowScheme;ProjectScheme;
12218;Project;10400;ProjectCategory;ProjectCategory;
12218;Project;10500;FieldLayoutScheme;ProjectScheme;
12218;Project;10500;NotificationScheme;ProjectScheme;
12218;Project;11300;PermissionScheme;ProjectScheme;
12218;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12218;Project;21400;WorkflowScheme;ProjectScheme;
12219;Project;10400;ProjectCategory;ProjectCategory;
12219;Project;10500;NotificationScheme;ProjectScheme;
12219;Project;11300;PermissionScheme;ProjectScheme;
12219;Project;13001;FieldLayoutScheme;ProjectScheme;
12219;Project;19001;IssueTypeScreenScheme;ProjectScheme;
12219;Project;21401;WorkflowScheme;ProjectScheme;
12220;Project;10400;ProjectCategory;ProjectCategory;
12220;Project;10500;FieldLayoutScheme;ProjectScheme;
12220;Project;10500;NotificationScheme;ProjectScheme;
12220;Project;11300;PermissionScheme;ProjectScheme;
12220;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12220;Project;21400;WorkflowScheme;ProjectScheme;
12221;Project;10400;ProjectCategory;ProjectCategory;
12221;Project;10500;FieldLayoutScheme;ProjectScheme;
12221;Project;10500;NotificationScheme;ProjectScheme;
12221;Project;11300;PermissionScheme;ProjectScheme;
12221;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12221;Project;21400;WorkflowScheme;ProjectScheme;
12222;Project;10400;ProjectCategory;ProjectCategory;
12222;Project;10500;FieldLayoutScheme;ProjectScheme;
12222;Project;10500;NotificationScheme;ProjectScheme;
12222;Project;11300;PermissionScheme;ProjectScheme;
12222;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12222;Project;21400;WorkflowScheme;ProjectScheme;
12223;Project;10000;NotificationScheme;ProjectScheme;
12223;Project;10400;ProjectCategory;ProjectCategory;
12223;Project;10501;FieldLayoutScheme;ProjectScheme;
12223;Project;11500;PermissionScheme;ProjectScheme;
12223;Project;11803;IssueTypeScreenScheme;ProjectScheme;
12223;Project;21404;WorkflowScheme;ProjectScheme;
12224;Project;10400;ProjectCategory;ProjectCategory;
12224;Project;10500;FieldLayoutScheme;ProjectScheme;
12224;Project;10500;NotificationScheme;ProjectScheme;
12224;Project;11300;PermissionScheme;ProjectScheme;
12224;Project;11801;IssueTypeScreenScheme;ProjectScheme;
12224;Project;21400;WorkflowScheme;ProjectScheme;
12225;Project;10301;ProjectCategory;ProjectCategory;
12225;Project;11500;NotificationScheme;ProjectScheme;
12225;Project;13502;FieldLayoutScheme;ProjectScheme;
12225;Project;14700;PermissionScheme;ProjectScheme;
12225;Project;20700;IssueTypeScreenScheme;ProjectScheme;
12225;Project;21501;WorkflowScheme;ProjectScheme;
12226;Project;10400;ProjectCategory;ProjectCategory;
