id;issue;customfield;parentkey;stringvalue;numbervalue;textvalue;datevalue;valuetype;updated
35866;15992;10327;;;;;;;
35887;15993;10327;;;;;;;
35908;15994;10327;;;;;;;
35929;15995;10327;;;;;;;
35950;15996;10327;;;;;;;
35971;15997;10327;;;;;;;
35992;15998;10327;;;;;;;
36014;15999;10327;;;;;;;
36051;16001;10327;;;;;;;
36072;16002;10327;;;;;;;
36091;16003;10327;;;;;;;
36111;16004;10327;;;;;;;
36135;16005;10327;;;;;;;
36156;16006;10327;;;;;;;
36177;16007;10327;;;;;;;
36198;16008;10327;;;;;;;
36236;16010;10327;;;;;;;
36257;16011;10327;;;;;;;
36276;16012;10327;;;;;;;
36295;16013;10327;;;;;;;
36314;16014;10327;;;;;;;
36333;16015;10327;;;;;;;
36352;16016;10327;;;;;;;
36377;15966;10327;;;;;;;
36503;16028;10327;;;;;;;
36536;16030;10327;;;;;;;
36558;16031;10327;;;;;;;
36578;16032;10327;;;;;;;
36598;16033;10327;;;;;;;
36618;16034;10327;;;;;;;
36639;16035;10327;;;;;;;
36659;16036;10327;;;;;;;
36679;16037;10327;;;;;;;
36716;16039;10327;;;;;;;
36776;16042;10327;;;;;;;
36798;16043;10327;;;;;;;
36817;16044;10327;;;;;;;
36836;16045;10327;;;;;;;
36855;16046;10327;;;;;;;
36874;16047;10327;;;;;;;
36905;16048;10327;;;;;;;
36924;16049;10327;;;;;;;
36944;16050;10327;;;;;;;
36963;16051;10327;;;;;;;
36982;16052;10327;;;;;;;
37001;16053;10327;;;;;;;
37020;16054;10327;;;;;;;
37051;16055;10327;;;;;;;
37071;16056;10327;;;;;;;
37091;16057;10327;;;;;;;
37110;16058;10327;;;;;;;
37129;16059;10327;;;;;;;
37149;16060;10327;;;;;;;
37169;16061;10327;;;;;;;
37189;16062;10327;;;;;;;
37209;16063;10327;;;;;;;
37229;16064;10327;;;;;;;
37249;16065;10327;;;;;;;
37269;16066;10327;;;;;;;
37290;16067;10327;;;;;;;
37309;16068;10327;;;;;;;
37328;16069;10327;;;;;;;
37353;16070;10327;;;;;;;
37374;16071;10327;;;;;;;
37395;16072;10327;;;;;;;
37416;16073;10327;;;;;;;
37437;16074;10327;;;;;;;
37458;16075;10327;;;;;;;
37479;16076;10327;;;;;;;
37500;16077;10327;;;;;;;
37521;16078;10327;;;;;;;
37542;16079;10327;;;;;;;
37569;16080;10327;;;;;;;
37590;16081;10327;;;;;;;
37610;16082;10327;;;;;;;
37629;16083;10327;;;;;;;
37650;16084;10327;;;;;;;
37669;16085;10327;;;;;;;
37707;16087;10327;;;;;;;
37726;16088;10327;;;;;;;
37766;16090;10327;;;;;;;
37788;16091;10327;;;;;;;
37815;16092;10327;;;;;;;
37834;16093;10327;;;;;;;
37865;16094;10327;;;;;;;
37897;16095;10327;;;;;;;
37928;16096;10327;;;;;;;
37947;16097;10327;;;;;;;
37966;16098;10327;;;;;;;
37985;16099;10327;;;;;;;
38006;16100;10327;;;;;;;
38025;16101;10327;;;;;;;
38046;16102;10327;;;;;;;
38067;16103;10327;;;;;;;
38088;16104;10327;;;;;;;
38107;16105;10327;;;;;;;
38126;16106;10327;;;;;;;
38147;16107;10327;;;;;;;
38168;16108;10327;;;;;;;
38189;16109;10327;;;;;;;
38210;16110;10327;;;;;;;
38231;16111;10327;;;;;;;
38252;16112;10327;;;;;;;
38273;16113;10327;;;;;;;
38294;16114;10327;;;;;;;
38315;16115;10327;;;;;;;
38336;16116;10327;;;;;;;
38356;16117;10327;;;;;;;
38377;16118;10327;;;;;;;
38398;16119;10327;;;;;;;
38419;16120;10327;;;;;;;
38440;16121;10327;;;;;;;
38461;16122;10327;;;;;;;
38482;16123;10327;;;;;;;
38503;16124;10327;;;5000000.0;;;;
38526;16125;10327;;;5000000.0;;;;
38547;16126;10327;;;2000000.0;;;;
38568;16127;10327;;;3000000.0;;;;
38589;16128;10327;;;5000000.0;;;;
38610;16129;10327;;;3000000.0;;;;
38633;16130;10327;;;0.0;;;;
38677;16132;10327;;;5000000.0;;;;
38749;16136;10327;;;5000000.0;;;;
38770;16137;10327;;;1000000.0;;;;
38789;16138;10327;;;2000000.0;;;;
38809;16139;10327;;;2000000.0;;;;
38831;16140;10327;;;2000000.0;;;;
38857;16141;10327;;;;;;;
38881;16142;10327;;;;;;;
38900;16143;10327;;;;;;;
38930;16144;10327;;;5000000.0;;;;
38957;16145;10327;;;;;;;
38976;16146;10327;;;;;;;
38995;16147;10327;;;;;;;
39015;16148;10327;;;;;;;
39036;16149;10327;;;;;;;
39055;16150;10327;;;;;;;
39074;16151;10327;;;;;;;
39093;16152;10327;;;;;;;
39112;16153;10327;;;;;;;
39131;16154;10327;;;;;;;
39150;16155;10327;;;;;;;
39169;16156;10327;;;;;;;
39188;16157;10327;;;;;;;
39207;16158;10327;;;;;;;
39226;16159;10327;;;;;;;
39245;16160;10327;;;;;;;
39264;16161;10327;;;;;;;
39284;16162;10327;;;;;;;
39306;16163;10327;;;;;;;
39328;16164;10327;;;;;;;
39382;16165;10327;;;;;;;
39404;16166;10327;;;;;;;
39426;16167;10327;;;;;;;
39448;16168;10327;;;;;;;
39470;16169;10327;;;;;;;
39498;16170;10327;;;;;;;
39519;16171;10327;;;;;;;
39557;16173;10327;;;;;;;
39578;16174;10327;;;;;;;
39603;16175;10327;;;;;;;
39627;16176;10327;;;;;;;
39649;16177;10327;;;;;;;
39670;16178;10327;;;;;;;
39689;16179;10327;;;;;;;
39712;16180;10327;;;;;;;
39734;16181;10327;;;;;;;
39756;16182;10327;;;;;;;
39778;16183;10327;;;;;;;
39800;16184;10327;;;;;;;
39822;16185;10327;;;;;;;
39844;16186;10327;;;;;;;
39866;16187;10327;;;5000000.0;;;;
39888;16188;10327;;;;;;;
39910;16189;10327;;;;;;;
39931;16190;10327;;;;;;;
39952;16191;10327;;;;;;;
39973;16192;10327;;;;;;;
39996;16193;10327;;;;;;;
40015;16194;10327;;;;;;;
40038;16195;10327;;;;;;;
40088;16196;10327;;;;;;;
40109;16197;10327;;;;;;;
40132;16198;10327;;;;;;;
40153;16199;10327;;;;;;;
40174;16200;10327;;;;;;;
40195;16201;10327;;;;;;;
40218;16202;10327;;;;;;;
40243;16203;10327;;;3000000.0;;;;
40264;16204;10327;;;;;;;
40283;16205;10327;;;;;;;
40304;16206;10327;;;;;;;
40323;16207;10327;;;;;;;
40342;16208;10327;;;;;;;
40361;16209;10327;;;;;;;
40380;16210;10327;;;;;;;
40399;16211;10327;;;;;;;
40420;16212;10327;;;;;;;
40441;16213;10327;;;;;;;
40462;16214;10327;;;;;;;
40481;16215;10327;;;;;;;
40500;16216;10327;;;;;;;
40519;16217;10327;;;;;;;
40538;16218;10327;;;;;;;
40557;16219;10327;;;;;;;
40576;16220;10327;;;;;;;
40607;16221;10327;;;;;;;
40632;16222;10327;;;;;;;
40651;16223;10327;;;;;;;
40670;16224;10327;;;;;;;
40689;16225;10327;;;;;;;
40708;16226;10327;;;;;;;
40727;16227;10327;;;;;;;
40746;16228;10327;;;;;;;
40765;16229;10327;;;;;;;
40784;16230;10327;;;;;;;
40811;16231;10327;;;;;;;
40841;16232;10327;;;;;;;
40860;16233;10327;;;;;;;
40886;16234;10327;;;;;;;
40919;16235;10327;;;;;;;
40938;16236;10327;;;;;;;
40957;16237;10327;;;;;;;
40976;16238;10327;;;;;;;
40995;16239;10327;;;;;;;
41014;16240;10327;;;;;;;
41033;16241;10327;;;;;;;
41052;16242;10327;;;;;;;
41071;16243;10327;;;;;;;
41090;16244;10327;;;;;;;
41109;16245;10327;;;;;;;
41150;16246;10327;;;;;;;
41171;16247;10327;;;;;;;
41193;16248;10327;;;;;;;
41214;16249;10327;;;;;;;
41235;16250;10327;;;;;;;
41256;16251;10327;;;;;;;
41277;16252;10327;;;;;;;
41298;16253;10327;;;;;;;
41319;16254;10327;;;;;;;
41341;16255;10327;;;;;;;
41386;16256;10327;;;;;;;
41405;16257;10327;;;;;;;
41424;16258;10327;;;;;;;
41443;16259;10327;;;;;;;
41479;16261;10327;;;;;;;
41499;16262;10327;;;;;;;
41524;16263;10327;;;;;;;
41543;16264;10327;;;;;;;
41566;16265;10327;;;;;;;
41664;16271;10327;;;;;;;
41684;16272;10327;;;;;;;
41693;16268;10327;;;;;;;
41707;16273;10327;;;;;;;
41726;16274;10327;;;;;;;
41760;16276;10327;;;;;;;
41794;16278;10327;;;;;;;
41815;16279;10327;;;;;;;
41834;16280;10327;;;;;;;
41885;16282;10327;;;;;;;
41906;16283;10327;;;;;;;
41929;16284;10327;;;;;;;
41950;16285;10327;;;;;;;
41969;16286;10327;;;;;;;
41991;16287;10327;;;;;;;
42010;16288;10327;;;;;;;
42036;16289;10327;;;;;;;
42070;16291;10327;;;;;;;
42092;16292;10327;;;;;;;
42115;16293;10327;;;;;;;
42169;16295;10327;;;;;;;
42203;16297;10327;;;;;;;
42224;16298;10327;;;;;;;
42279;16299;10327;;;;;;;
42300;16300;10327;;;;;;;
42321;16301;10327;;;;;;;
42342;16302;10327;;;;;;;
42366;16303;10327;;;;;;;
42388;16304;10327;;;;;;;
42410;16305;10327;;;;;;;
42431;16306;10327;;;;;;;
42452;16307;10327;;;;;;;
42473;16308;10327;;;;;;;
42542;16311;10327;;;;;;;
42588;16313;10327;;;;;;;
42607;16314;10327;;;;;;;
42701;16320;10327;;;;;;;
42720;16321;10327;;;;;;;
42808;16326;10327;;;;;;;
42830;16327;10327;;;;;;;
42882;16330;10327;;;;;;;
42901;16331;10327;;;;;;;
42925;16332;10327;;;;;;;
42944;16333;10327;;;;;;;
42983;16335;10327;;;;;;;
43005;16336;10327;;;;;;;
43034;16337;10327;;;;;;;
43059;16338;10327;;;;;;;
43082;16339;10327;;;;;;;
43101;16340;10327;;;;;;;
43124;16341;10327;;;;;;;
43146;16342;10327;;;;;;;
43165;16343;10327;;;;;;;
43188;16344;10327;;;;;;;
43476;16346;10327;;;;;;;
43497;16347;10327;;;;;;;
43518;16348;10327;;;;;;;
43537;16349;10327;;;;;;;
43557;16350;10327;;;;;;;
43576;16351;10327;;;;;;;
43599;16352;10327;;;;;;;
43622;16353;10327;;;;;;;
43683;16356;10327;;;;;;;
43739;16359;10327;;;;;;;
43758;16360;10327;;;;;;;
43779;16361;10327;;;;;;;
43798;16362;10327;;;;;;;
43817;16363;10327;;;;;;;
43840;16364;10327;;;;;;;
43859;16365;10327;;;;;;;
43884;16366;10327;;;;;;;
43903;16367;10327;;;;;;;
43926;16368;10327;;;;;;;
43947;16369;10327;;;;;;;
43968;16370;10327;;;;;;;
43989;16371;10327;;;;;;;
44010;16372;10327;;;;;;;
44031;16373;10327;;;;;;;
44089;16374;10327;;;;;;;
44109;16375;10327;;;;;;;
44130;16376;10327;;;;;;;
44150;16377;10327;;;;;;;
44169;16378;10327;;;;;;;
44188;16379;10327;;;;;;;
44207;16380;10327;;;;;;;
44228;16381;10327;;;;;;;
44247;16382;10327;;;;;;;
44266;16383;10327;;;;;;;
44285;16384;10327;;;;;;;
44316;16385;10327;;;;;;;
44338;16386;10327;;;;;;;
44359;16387;10327;;;;;;;
44378;16388;10327;;;;;;;
44397;16389;10327;;;;;;;
44416;16390;10327;;;;;;;
44435;16391;10327;;;;;;;
44454;16392;10327;;;;;;;
44473;16393;10327;;;;;;;
44492;16394;10327;;;;;;;
44511;16395;10327;;;;;;;
44530;16396;10327;;;;;;;
44549;16397;10327;;;;;;;
44568;16398;10327;;;;;;;
44587;16399;10327;;;;;;;
44606;16400;10327;;;;;;;
44625;16401;10327;;;;;;;
44644;16402;10327;;;;;;;
44663;16403;10327;;;;;;;
44686;16404;10327;;;;;;;
44705;16405;10327;;;;;;;
44730;16406;10327;;;;;;;
44749;16407;10327;;;;;;;
44772;16408;10327;;;;;;;
44791;16409;10327;;;;;;;
44810;16410;10327;;;;;;;
44829;16411;10327;;;;;;;
44848;16412;10327;;;;;;;
44867;16413;10327;;;;;;;
44886;16414;10327;;;;;;;
44905;16415;10327;;;;;;;
44924;16416;10327;;;;;;;
44943;16417;10327;;;;;;;
44962;16418;10327;;;;;;;
44981;16419;10327;;;;;;;
45000;16420;10327;;;;;;;
45019;16421;10327;;;;;;;
45115;15847;10327;;;;;;;
45126;16501;10327;;;;;;;
45145;16502;10327;;;;;;;
45168;16503;10327;;;;;;;
45187;16504;10327;;;;;;;
45206;16505;10327;;;;;;;
45225;16506;10327;;;;;;;
45244;16507;10327;;;;;;;
45263;16508;10327;;;;;;;
45282;16509;10327;;;;;;;
45301;16510;10327;;;;;;;
45320;16511;10327;;;;;;;
45339;16512;10327;;;;;;;
45358;16513;10327;;;;;;;
45378;16514;10327;;;;;;;
45397;16515;10327;;;;;;;
45416;16516;10327;;;;;;;
45435;16517;10327;;;;;;;
45454;16518;10327;;;;;;;
45473;16519;10327;;;;;;;
45492;16520;10327;;;;;;;
45511;16521;10327;;;;;;;
45530;16522;10327;;;;;;;
45551;16523;10327;;;;;;;
45590;16524;10327;;;;;;;
45619;16525;10327;;;;;;;
45642;16526;10327;;;;;;;
45661;16527;10327;;;;;;;
45680;16528;10327;;;;;;;
45708;16529;10327;;;;;;;
45727;16530;10327;;;;;;;
45746;16531;10327;;;;;;;
45765;16532;10327;;;;;;;
45784;16533;10327;;;;;;;
45803;16534;10327;;;;;;;
45822;16535;10327;;;;;;;
45841;16536;10327;;;;;;;
45860;16537;10327;;;;;;;
45879;16538;10327;;;;;;;
45898;16539;10327;;;;;;;
45917;16540;10327;;;;;;;
45936;16541;10327;;;;;;;
45955;16542;10327;;;;;;;
45974;16543;10327;;;;;;;
45993;16544;10327;;;;;;;
46012;16545;10327;;;;;;;
46031;16546;10327;;;;;;;
46050;16547;10327;;;;;;;
46069;16548;10327;;;;;;;
46088;16549;10327;;;;;;;
46107;16550;10327;;;;;;;
46166;16551;10327;;;;;;;
46185;16552;10327;;;;;;;
46208;16553;10327;;;;;;;
46229;16554;10327;;;;;;;
46248;16555;10327;;;;;;;
46269;16556;10327;;;;;;;
46290;16557;10327;;;;;;;
46311;16558;10327;;;;;;;
46330;16559;10327;;;;;;;
46353;16560;10327;;;;;;;
46377;16561;10327;;;;;;;
46396;16562;10327;;;;;;;
46441;16563;10327;;;;;;;
46471;16564;10327;;;;;;;
46506;16565;10327;;;;;;;
46530;16566;10327;;;;;;;
46554;16567;10327;;;;;;;
46579;16568;10327;;;;;;;
46600;16569;10327;;;;;;;
46619;16570;10327;;;;;;;
46642;16571;10327;;;;;;;
46663;16572;10327;;;;;;;
46682;16573;10327;;;;;;;
46778;16574;10327;;;;;;;
46797;16575;10327;;;;;;;
46820;16576;10327;;;;;;;
46839;16577;10327;;;;;;;
46858;16578;10327;;;;;;;
46877;16579;10327;;;;;;;
46896;16580;10327;;;;;;;
46915;16581;10327;;;;;;;
46940;16582;10327;;;;;;;
46967;16583;10327;;;;;;;
46986;16584;10327;;;;;;;
47005;16585;10327;;;;;;;
47046;16586;10327;;;;;;;
47080;16587;10327;;;;;;;
47099;16588;10327;;;;;;;
47118;16589;10327;;;;;;;
47144;16590;10327;;;;;;;
47177;16591;10327;;;;;;;
47204;16592;10327;;;;;;;
47231;16593;10327;;;;;;;
47259;16594;10327;;;;;;;
47280;16595;10327;;;;;;;
47309;16596;10327;;;;;;;
47330;16597;10327;;;;;;;
47375;16598;10327;;;;;;;
47401;16599;10327;;;;;;;
47423;16600;10327;;;;;;;
47445;16601;10327;;;;;;;
47613;16602;10327;;;;;;;
47651;16604;10327;;;;;;;
47670;16605;10327;;;;;;;
47691;16606;10327;;;;;;;
47712;16607;10327;;;;;;;
47733;16608;10327;;;;;;;
47754;16609;10327;;;;;;;
47775;16610;10327;;;;;;;
47797;16611;10327;;;;;;;
47818;16612;10327;;;;;;;
47839;16613;10327;;;;;;;
47858;16614;10327;;;;;;;
47881;16615;10327;;;;;;;
47907;16616;10327;;;;;;;
47929;16617;10327;;;;;;;
47964;16619;10327;;;;;;;
47985;16620;10327;;;;;;;
48004;16621;10327;;;;;;;
48023;16622;10327;;;;;;;
48047;16623;10327;;;;;;;
48066;16624;10327;;;;;;;
48085;16625;10327;;;;;;;
48143;16628;10327;;;;;;;
48163;16629;10327;;;;;;;
48184;16630;10327;;;;;;;
48205;16631;10327;;;;;;;
48232;16632;10327;;;;;;;
48362;16641;10327;;;;;;;
48381;16642;10327;;;;;;;
48404;16643;10327;;;;;;;
48505;16650;10327;;;;;;;
48524;16651;10327;;;;;;;
48543;16652;10327;;;;;;;
48563;16653;10327;;;;;;;
48618;16654;10327;;;;;;;
48710;16660;10327;;;;;;;
48926;16673;10327;;;;;;;
48945;16674;10327;;;;;;;
48964;16675;10327;;;;;;;
48983;16676;10327;;;;;;;
49002;16677;10327;;;;;;;
49021;16678;10327;;;;;;;
49083;16679;10327;;;;;;;
49110;16680;10327;;;;;;;
49133;16681;10327;;;;;;;
49155;16682;10327;;;;;;;
49175;16683;10327;;;;;;;
49195;16684;10327;;;;;;;
49215;16685;10327;;;;;;;
49234;16686;10327;;;;;;;
49264;16687;10327;;;;;;;
49285;16688;10327;;;;;;;
49309;16689;10327;;;;;;;
49329;16690;10327;;;;;;;
49349;16691;10327;;;;;;;
49369;16692;10327;;;;;;;
49397;16693;10327;;;;;;;
49421;16694;10327;;;;;;;
49449;16695;10327;;;;;;;
49468;16696;10327;;;;;;;
49498;16697;10327;;;;;;;
49523;16698;10327;;;;;;;
49546;16699;10327;;;;;;;
49570;16700;10327;;;;;;;
49593;16701;10327;;;;;;;
49624;16702;10327;;;;;;;
49648;16703;10327;;;;;;;
49670;16704;10327;;;;;;;
49689;16705;10327;;;;;;;
49712;16706;10327;;;;;;;
49731;16707;10327;;;;;;;
49754;16708;10327;;;;;;;
49778;16709;10327;;;;;;;
49809;16710;10327;;;;;;;
49828;16711;10327;;;;;;;
49851;16712;10327;;;;;;;
49874;16713;10327;;;;;;;
49893;16714;10327;;;;;;;
49917;16715;10327;;;;;;;
49936;16716;10327;;;;;;;
49955;16717;10327;;;;;;;
49976;16718;10327;;;;;;;
49998;16719;10327;;;;;;;
50019;16720;10327;;;;;;;
50040;16721;10327;;;;;;;
50071;16722;10327;;;;;;;
50132;16726;10327;;;;;;;
50152;16727;10327;;;;;;;
50171;16728;10327;;;;;;;
50195;16729;10327;;;;;;;
50214;16730;10327;;;;;;;
50233;16731;10327;;;;;;;
50252;16732;10327;;;;;;;
50272;16733;10327;;;;;;;
50291;16734;10327;;;;;;;
50311;16735;10327;;;;;;;
50330;16736;10327;;;;;;;
50349;16737;10327;;;;;;;
50368;16738;10327;;;;;;;
50387;16739;10327;;;;;;;
50406;16740;10327;;;;;;;
50425;16741;10327;;;;;;;
50445;16742;10327;;;;;;;
50464;16743;10327;;;;;;;
50483;16744;10327;;;;;;;
50506;16745;10327;;;;;;;
50526;16746;10327;;;;;;;
50547;16747;10327;;;;;;;
50567;16748;10327;;;;;;;
50586;16749;10327;;;;;;;
50613;16750;10327;;;;;;;
50633;16751;10327;;;;;;;
50653;16752;10327;;;;;;;
50676;16753;10327;;;;;;;
50695;16754;10327;;;;;;;
50714;16755;10327;;;;;;;
50733;16756;10327;;;;;;;
50752;16757;10327;;;;;;;
50771;16758;10327;;;;;;;
50790;16759;10327;;;;;;;
50809;16760;10327;;;;;;;
50864;16762;10327;;;;;;;
50885;16763;10327;;;;;;;
50906;16764;10327;;;;;;;
50927;16765;10327;;;;;;;
50975;16768;10327;;;;;;;
50996;16769;10327;;;;;;;
51015;16770;10327;;;;;;;
51035;16771;10327;;;;;;;
51055;16772;10327;;;;;;;
51075;16773;10327;;;;;;;
51096;16774;10327;;;;;;;
51117;16775;10327;;;;;;;
51138;16776;10327;;;;;;;
51159;16777;10327;;;;;;;
51179;16778;10327;;;;;;;
51199;16779;10327;;;;;;;
51219;16780;10327;;;;;;;
51239;16781;10327;;;;;;;
51259;16782;10327;;;;;;;
51279;16783;10327;;;;;;;
51298;16784;10327;;;;;;;
51331;16786;10327;;;;;;;
51371;16788;10327;;;;;;;
51390;16789;10327;;;;;;;
51409;16790;10327;;;;;;;
51428;16791;10327;;;;;;;
51447;16792;10327;;;;;;;
51483;16793;10327;;;;;;;
51497;16794;10327;;;;;;;
51518;16795;10327;;;;;;;
51539;16796;10327;;;;;;;
51560;16797;10327;;;;;;;
51584;16798;10327;;;;;;;
51605;16799;10327;;;;;;;
51626;16800;10327;;;;;;;
51645;16801;10327;;;;;;;
51664;16802;10327;;;;;;;
51683;16803;10327;;;;;;;
51702;16804;10327;;;;;;;
51721;16805;10327;;;;;;;
51740;16806;10327;;;;;;;
51759;16807;10327;;;;;;;
51780;16808;10327;;;;;;;
51799;16809;10327;;;;;;;
51822;16810;10327;;;;;;;
51841;16811;10327;;;;;;;
51860;16812;10327;;;;;;;
51885;16813;10327;;;;;;;
51904;16814;10327;;;;;;;
51923;16815;10327;;;;;;;
51942;16816;10327;;;;;;;
51961;16817;10327;;;;;;;
51980;16818;10327;;;;;;;
51999;16819;10327;;;;;;;
52018;16820;10327;;;;;;;
52055;16821;10327;;;;;;;
52076;16822;10327;;;;;;;
52095;16823;10327;;;;;;;
52114;16824;10327;;;;;;;
52133;16825;10327;;;;;;;
52171;16827;10327;;;;;;;
52190;16828;10327;;;;;;;
52209;16829;10327;;;;;;;
52228;16830;10327;;;;;;;
52247;16831;10327;;;;;;;
52266;16832;10327;;;;;;;
52286;16833;10327;;;;;;;
52307;16834;10327;;;;;;;
52326;16835;10327;;;;;;;
52349;16836;10327;;;;;;;
52370;16837;10327;;;;;;;
52391;16838;10327;;;;;;;
52412;16839;10327;;;;;;;
52431;16840;10327;;;;;;;
52450;16841;10327;;;;;;;
52469;16842;10327;;;;;;;
52488;16843;10327;;;;;;;
52507;16844;10327;;;;;;;
52526;16845;10327;;;;;;;
52549;16846;10327;;;;;;;
52572;16847;10327;;;;;;;
52601;16848;10327;;;;;;;
52638;16826;10327;;;;;;;
52651;16849;10327;;;;;;;
52670;16850;10327;;;;;;;
52689;16851;10327;;;;;;;
52708;16852;10327;;;;;;;
52740;16853;10327;;;;;;;
52763;16854;10327;;;;;;;
52782;16855;10327;;;;;;;
52801;16856;10327;;;;;;;
52820;16857;10327;;;;;;;
52839;16858;10327;;;;;;;
52858;16859;10327;;;;;;;
52877;16860;10327;;;;;;;
52896;16861;10327;;;;;;;
52915;16862;10327;;;;;;;
52934;16863;10327;;;;;;;
52953;16864;10327;;;;;;;
52972;16865;10327;;;;;;;
52991;16866;10327;;;;;;;
53010;16867;10327;;;;;;;
53029;16868;10327;;;;;;;
53048;16869;10327;;;;;;;
53153;16874;10327;;;;;;;
53172;16875;10327;;;;;;;
53197;16876;10327;;;;;;;
53216;16877;10327;;;;;;;
53243;16878;10327;;;;;;;
53254;16873;10327;;;;;;;
53255;16872;10327;;;;;;;
53256;16870;10327;;;;;;;
53267;16879;10327;;;;;;;
53286;16880;10327;;;;;;;
53307;16881;10327;;;;;;;
53326;16882;10327;;;;;;;
53347;16883;10327;;;;;;;
53370;16884;10327;;;;;;;
53389;16885;10327;;;;;;;
53408;16886;10327;;;;;;;
53427;16887;10327;;;;;;;
53446;16888;10327;;;;;;;
53465;16889;10327;;;;;;;
53484;16890;10327;;;;;;;
53503;16891;10327;;;;;;;
53522;16892;10327;;;;;;;
53541;16893;10327;;;;;;;
53560;16894;10327;;;;;;;
53584;16895;10327;;;;;;;
53603;16896;10327;;;;;;;
53622;16897;10327;;;;;;;
53641;16898;10327;;;;;;;
53669;16899;10327;;;;;;;
53691;16900;10327;;;;;;;
53712;16901;10327;;;;;;;
53738;16902;10327;;;;;;;
53759;16903;10327;;;;;;;
53780;16904;10327;;;;;;;
53799;16905;10327;;;;;;;
53823;16906;10327;;;;;;;
53842;16907;10327;;;;;;;
53861;16908;10327;;;;;;;
53880;16909;10327;;;;;;;
53899;16910;10327;;;;;;;
53922;16911;10327;;;;;;;
53943;16912;10327;;;;;;;
53964;16913;10327;;;;;;;
53987;16914;10327;;;;;;;
54006;16915;10327;;;;;;;
54025;16916;10327;;;;;;;
54044;16917;10327;;;;;;;
54063;16918;10327;;;;;;;
54086;16919;10327;;;;;;;
54113;16920;10327;;;;;;;
54136;16921;10327;;;;;;;
54155;16922;10327;;;;;;;
54174;16923;10327;;;;;;;
54200;16924;10327;;;;;;;
54219;16925;10327;;;;;;;
54238;16926;10327;;;;;;;
54318;16930;10327;;;;;;;
54383;16933;10327;;;;;;;
54437;16935;10327;;;;;;;
54456;16936;10327;;;;;;;
54475;16937;10327;;;;;;;
54496;16938;10327;;;;;;;
54515;16939;10327;;;;;;;
54534;16940;10327;;;;;;;
54553;16941;10327;;;;;;;
54607;16943;10327;;;;;;;
54628;16944;10327;;;;;;;
54663;16946;10327;;;;;;;
54684;16947;10327;;;;;;;
54705;16948;10327;;;;;;;
54726;16949;10327;;;;;;;
54748;16950;10327;;;;;;;
54769;16951;10327;;;;;;;
54797;16952;10327;;;;;;;
54816;16953;10327;;;;;;;
54835;16954;10327;;;;;;;
54858;16955;10327;;;;;;;
54877;16956;10327;;;;;;;
54898;16957;10327;;;;;;;
54922;16958;10327;;;;;;;
54962;16960;10327;;;;;;;
54981;16961;10327;;;;;;;
55000;16962;10327;;;;;;;
55019;16963;10327;;;;;;;
55040;16964;10327;;;;;;;
55059;16965;10327;;;;;;;
55097;16967;10327;;;;;;;
55122;16968;10327;;;;;;;
55141;16969;10327;;;;;;;
55162;16970;10327;;;;;;;
55181;16971;10327;;;;;;;
55200;16972;10327;;;1000000.0;;;;
55227;16973;10327;;;;;;;
55246;16974;10327;;;;;;;
55286;16976;10327;;;;;;;
55320;16977;10327;;;;;;;
55339;16978;10327;;;;;;;
55358;16979;10327;;;;;;;
55377;16980;10327;;;;;;;
55406;16981;10327;;;;;;;
55425;16982;10327;;;;;;;
55444;16983;10327;;;;;;;
55467;16984;10327;;;;;;;
55487;16985;10327;;;;;;;
55508;16986;10327;;;;;;;
55546;16988;10327;;;;;;;
55565;16989;10327;;;;;;;
55584;16990;10327;;;;;;;
55605;16991;10327;;;;;;;
55624;16992;10327;;;;;;;
55643;16993;10327;;;;;;;
55662;16994;10327;;;;;;;
55683;16995;10327;;;;;;;
55705;16996;10327;;;;;;;
55724;16997;10327;;;;;;;
55743;16998;10327;;;;;;;
55762;16999;10327;;;;;;;
55781;17000;10327;;;;;;;
55800;17001;10327;;;;;;;
55830;17003;10327;;;;;;;
55853;17004;10327;;;;;;;
55878;17005;10327;;;;;;;
55901;17006;10327;;;;;;;
55926;17007;10327;;;;;;;
55999;17008;10327;;;;;;;
56034;17010;10327;;;;;;;
56053;17011;10327;;;;;;;
56072;17012;10327;;;;;;;
56110;17014;10327;;;;;;;
56178;17018;10327;;;;;;;
56197;17019;10327;;;;;;;
56216;17020;10327;;;;;;;
56235;17021;10327;;;;;;;
56254;17022;10327;;;;;;;
56273;17023;10327;;;;;;;
56292;17024;10327;;;;;;;
56312;17025;10327;;;;;;;
56331;17026;10327;;;;;;;
56350;17027;10327;;;;;;;
56369;17028;10327;;;;;;;
56390;17029;10327;;;;;;;
56411;17030;10327;;;;;;;
56430;17031;10327;;;;;;;
56449;17032;10327;;;;;;;
56468;17033;10327;;;;;;;
56487;17034;10327;;;;;;;
56506;17035;10327;;;;;;;
56525;17036;10327;;;;;;;
56545;17037;10327;;;;;;;
56564;17038;10327;;;;;;;
56611;17039;10327;;;;;;;
56641;17040;10327;;;;;;;
56663;17041;10327;;;;;;;
56682;17042;10327;;;;;;;
56705;17043;10327;;;;;;;
56728;17044;10327;;;;;;;
56752;17045;10327;;;;;;;
56774;17046;10327;;;;;;;
56793;17047;10327;;;;;;;
56815;17048;10327;;;;;;;
56835;17049;10327;;;;;;;
56856;17050;10327;;;;;;;
56875;17051;10327;;;;;;;
56894;17052;10327;;;;;;;
